track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
3l7JaDIJmWMpvcJqhTJjrk,A.R. Rahman;Vijay Prakash;Suzanne D'Mello;Blaaze,Vinnathaandi Varuvaayaa (Original Motion Picture Soundtrack),Hosanna,63,330546,False,0.582,0.812,7,-6.147,1,0.0418,0.166,0.00162,0.0407,0.7,86.051,4,pop-film
1Gq66jNOLmAyUVqFfsAEmH,Subtact,Falling,Falling,37,300000,False,0.259,0.454,7,-11.058,1,0.0457,0.0101,0.268,0.0565,0.0629,121.557,4,dubstep
3tNX7fhcBaSms533LGrQAt,Ingrid Andress,Hideaway - New Boots,Seeing Someone Else,3,206737,False,0.443,0.497,5,-4.765,1,0.0315,0.0738,9.81e-05,0.128,0.294,147.859,4,country
7n3WO6ESKS1uCI9fgkGs66,Ten Years After,A Space in Time (Deluxe Version),I'd Love to Change the World - 2004 Remaster,67,224133,False,0.383,0.516,9,-12.032,0,0.0344,0.202,0.193,0.114,0.371,118.144,4,blues
25tFLO2t30VhgAqLrjFMfs,Thåström,Dom som skiner,Södra Korset,37,373517,False,0.461,0.54,5,-10.806,1,0.033,0.543,0.0392,0.117,0.0807,99.996,4,swedish
1H0HjpgbGIxUCMMHkaK0wh,Seiko Oomori,超天獄,アルティメット♡らぶ全部,20,212053,False,0.464,0.962,0,-3.745,0,0.0982,0.179,0.0,0.111,0.709,156.097,4,j-idol
55LXlsWz0a222gwjAVevQi,Yuvan Shankar Raja,Pyaar Prema Kaadhal (Original Motion Picture Soundtrack),Dope Track,55,250684,False,0.617,0.695,0,-5.476,0,0.0538,0.266,4.28e-06,0.163,0.464,160.041,4,k-pop
63ATNJvZGtLlpg3Jo2Wzii,Strike,Sol de Paz,Sol de Paz,43,195507,False,0.645,0.583,5,-5.689,1,0.0288,0.202,0.0,0.0856,0.745,82.01,4,j-rock
6ap82DD5UEs3e63CqGiioP,Bonfire,You Make Me Feel - The Ballads,You Make Me Feel,52,284440,False,0.461,0.52,6,-7.049,0,0.0325,0.00321,0.0183,0.134,0.256,124.937,4,hard-rock
2LVxKq3Tah8D32ToPcSKyG,Belchior,2 é Demais,Conheço o meu lugar,45,180400,False,0.539,0.477,4,-6.331,0,0.0279,0.743,0.0,0.344,0.644,122.502,3,samba
2eRgaTsxKRPdv4tHULm9zc,Nessa Barrett,Hits à suivre 2022,madhouse,1,125720,False,0.683,0.681,7,-6.392,1,0.0307,0.119,0.0,0.175,0.477,95.021,4,electro
1AMh934qstjiAIJADKhkCa,Promoting Sounds;Paycheck;Eredaze,Broken Glass,Broken Glass,50,153600,False,0.66,0.641,5,-6.81,1,0.116,0.171,1.96e-06,0.114,0.205,174.877,4,sad
5YiYJnzsbiAAwIJoYCsa03,Lady Gaga,Halloween Party Canzoni per Bambini 2022,Bad Romance,0,294506,False,0.693,0.924,0,-3.706,1,0.0392,0.0034,4.77e-05,0.0897,0.714,118.984,4,dance
2wwGNpRBm6llcAcWFh9Kez,Alphaxone,Edge of Solitude,Road to Nowhere,11,257854,False,0.226,0.189,4,-19.185,0,0.0425,0.936,0.892,0.104,0.0297,103.814,4,iranian
1yQi9XtWSbumHoRZ6S5xve,The Miracles,Christmas Faves 2022,I'll Be Home For Christmas,0,147506,False,0.329,0.296,0,-13.569,1,0.0311,0.583,0.0,0.155,0.445,183.438,3,blues
7hqnPCIIWfEa6x9ygnhZen,VNV Nation,Noire,Immersed,26,384680,False,0.632,0.694,9,-10.35,1,0.0331,0.000324,0.612,0.117,0.117,123.995,4,industrial
6FnD62i17Yb1gd2RBS1x30,Michael W. Smith;Skye Reedy,Awaken: The Surrounded Experience,Agnus Dei,40,294368,False,0.204,0.242,7,-12.121,1,0.0354,0.608,0.0,0.174,0.0765,134.742,4,world-music
19XDJlw6WxC4XOKC1LGKid,Armin van Buuren;Laura V;Avicii,Drowning,Drowning - Avicii Remix,51,204321,False,0.533,0.849,11,-7.148,1,0.036,0.0365,0.00232,0.379,0.281,126.944,4,trance
4pjnn28AE1GvrklrJFWuib,Joanna Wang,Start From Here,有你的快樂,46,195880,False,0.791,0.68,11,-5.565,0,0.0271,0.557,2.26e-06,0.346,0.681,112.014,4,mandopop
2RgwqyqQLRJUEvq0eFm4KU,Tony O'Connor,Mariner,Returning,32,578760,False,0.139,0.064,7,-21.933,1,0.038,0.984,0.894,0.169,0.059,85.488,4,new-age
6WAfYZXIKo2ufmQZQR9L8E,A.R. Rahman,Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Marakkuma Nenjam,66,258319,False,0.671,0.373,2,-15.071,1,0.0362,0.783,0.105,0.111,0.315,119.972,4,pop-film
3ymULM6auJVgBj4A9TADlv,Zaeden,dooriyan - Single,dooriyan,41,161624,False,0.735,0.593,11,-7.473,1,0.0885,0.731,0.178,0.135,0.475,160.07,4,indie-pop
0WBoGdKqK3Hlzt65o5vQqA,Diana Ross,Workout Hits 2023,I'm Coming Out,1,325266,False,0.741,0.92,5,-4.457,1,0.0516,0.182,0.122,0.0903,0.739,110.141,4,soul
4AKUmRJmSyi0uwiP6HxKzG,Claude Debussy;Jacques Février,Clásica para los niños de hoy,"Préludes / Book 1, L.117: 8. La fille aux cheveux de lin",0,129132,False,0.416,0.00701,6,-31.421,1,0.0558,0.995,0.952,0.078,0.234,72.341,4,classical
2WfaOiMkCvy7F5fcp2zZ8L,a-ha,Hunting High and Low,Take on Me,85,225280,False,0.573,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,4,synth-pop
3gF0Of6vdh3cMBnYO61fch,Sore Throat,Unhindered By Talent,Hang Norman Tebbit,15,58493,False,0.311,0.877,4,-7.101,1,0.0481,0.000124,0.946,0.0908,0.372,82.505,4,grindcore
5Qp1gwP49eJQtCHIkgmQfN,Vladimir Troshin,14 минут до старта,"14 минут до старта - Я верю, друзья",29,199105,False,0.574,0.372,7,-9.662,1,0.059,0.486,2.55e-06,0.268,0.463,109.242,4,romance
4rIAqwhHGfWChQvQGYwEfR,ILLENIUM;Emilie Brandt,Awake,Lost,56,200000,False,0.671,0.616,8,-5.906,1,0.0483,0.101,0.00639,0.0966,0.327,135.054,4,dub
2n0LzZriV5EmnHX9dPhFyV,AKB48,So long !<TYPE-A>初回限定盤,So long !,19,364426,False,0.437,0.73,10,-2.917,1,0.0309,0.606,3.15e-06,0.157,0.563,184.121,4,j-idol
6l5O6RzzSuCnwTjy9KQrdm,Jan Blomqvist,Carry On,Carry On,49,229504,False,0.693,0.749,1,-6.67,1,0.0376,0.0535,0.0398,0.0993,0.826,122.983,4,electronic
7MbfpPG4oVcnyIulMKBkCK,Charly García,Rock x siempre,Ojos De Video Tape,0,217853,False,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,punk-rock
2sftzXb1Iofx4aRXc6Umis,Joris Voorn,Ryo,Ryo (Single Version),11,389929,False,0.57,0.779,8,-7.85,1,0.0301,0.00525,0.891,0.367,0.206,126.015,4,minimal-techno
6edjmG40nog79sxCw5gt5X,Ministry,Twitch,"Over the Shoulder - 12"" Version",20,407333,False,0.626,0.998,8,-9.571,0,0.0484,0.0474,0.124,0.344,0.323,119.893,4,industrial
2P8vKb0ZXizbR13KsYYw0e,Masked Intruder,III Turbo,No Case,23,155928,True,0.411,0.898,1,-4.027,1,0.0412,0.000622,0.000895,0.239,0.665,178.032,4,power-pop
1HcNiMv9RY2Cj98S7LIped,Jaill;2ara,Ortus Solis,Lauf raus,41,127691,True,0.661,0.748,10,-5.62,0,0.295,0.0116,4.37e-05,0.223,0.373,94.487,4,german
0Cy7wt6IlRfBPHXXjmZbcP,Ellie Goulding,Fifty Shades Freed (Original Motion Picture Soundtrack),Love Me Like You Do,79,253520,False,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,4,pop
3tP6QKbXvtrxiDI7QwKyUf,BLACKPINK,SQUARE TWO,STAY,71,230322,False,0.63,0.432,1,-6.721,1,0.0357,0.551,5.84e-06,0.0962,0.343,87.959,4,k-pop
23tKvchhAzfCJW8HkBlxf6,Don Omar,Fiesta Reggaeton 2010s,Vacilón,2,177293,False,0.734,0.519,8,-9.483,0,0.0824,0.00814,0.141,0.311,0.685,82.983,4,reggaeton
2PFIZFcGry0po3ZfRZkzKc,Def Leppard,Hysteria,Hysteria,70,354636,False,0.659,0.846,7,-5.508,1,0.0274,0.0318,0.0144,0.203,0.659,107.01,4,hard-rock
5u1cWcqIX6sbKiVJn8PR86,Dabzee;SA,Thallumaala,"Manavaalan Thug - From ""Thallumaala""",60,200000,False,0.809,0.583,1,-8.771,1,0.0605,0.356,0.0,0.0622,0.478,96.049,4,malay
5AbtfzFvaTP1iQfIQMN3AF,Hanoi Rocks,Two Steps From The Move,Don't You Ever Leave Me,36,246333,False,0.44,0.919,2,-4.404,1,0.049,0.0215,0.000281,0.21,0.522,107.919,4,hard-rock
5YITLGrLwB4h0rtEpjWQjt,Glenn Underground,The Jerusalem EP's,There Is A Time - Glenn's Favourite Mix,6,388693,False,0.796,0.606,7,-14.969,1,0.0518,0.00398,0.0919,0.049,0.531,121.895,4,chicago-house
7zN2dKUAUu2gb3Ss6M62LZ,Miasmatic Necrosis,Apex Profane,Interitus,13,32966,False,0.406,0.899,6,-5.8,1,0.12,1.98e-05,0.75,0.4,0.405,107.211,1,grindcore
6nVzKwxkRdm5ZM7rMDCwE1,Chris Tomlin,Arriving,Your Grace Is Enough,43,248986,False,0.575,0.863,9,-4.42,1,0.0307,0.00255,2.42e-06,0.292,0.597,120.008,4,world-music
7bCKOlGwTq8G4eovFFoPr2,That Girl Lay Lay;Tha Slay Gang;Young Dylan,Recess Is Over,Rock On (feat. Young Dylan),12,154040,False,0.811,0.735,7,-4.799,1,0.419,0.039,6.04e-05,0.0816,0.446,177.127,4,kids
6TiiDZgtQ3xJLWzrGBWDmc,Kamuran Akkor,Sev Yeter,Beni Kaybettin Artık,43,256673,False,0.444,0.684,0,-6.525,0,0.0379,0.658,0.000145,0.315,0.483,149.361,3,psych-rock
3Ea08ZAiu9QOepEYDIc4cl,Roupa Nova,Roupacústico (Ao Vivo),A Força do Amor - Ao Vivo,47,267906,False,0.525,0.774,4,-8.649,1,0.0451,0.121,0.0,0.935,0.721,77.083,4,sertanejo
7v6OU2CIq22b24y3O27iOB,Emperor,IX Equilibrium,Decrystallizing Reason,22,382826,False,0.069,0.951,4,-2.357,1,0.11,4.05e-05,0.906,0.282,0.0323,78.763,3,black-metal
44fFj5FWWuFseMDEvToXCn,Nicky Romero;EDX,Out Of Control,Out Of Control,55,168387,False,0.592,0.873,2,-6.981,0,0.0352,0.00159,0.0588,0.112,0.103,123.969,4,progressive-house
00YwP3wJWiG8IxAA7OS9lo,Anupam Roy,Doorbiney Chokh Rakhbona,Amake Amar Moto Thakte Dao,47,319946,False,0.566,0.419,7,-7.661,1,0.0385,0.771,0.0,0.28,0.186,147.881,4,indie
3CExJpkcpoKeu1ETWlgT8B,Slippy;Danyka Nadeau,Resonate,Resonate,43,231724,False,0.463,0.642,4,-6.468,0,0.0378,0.0661,4.06e-06,0.0808,0.11,145.043,4,dub
10d4n3B7NOZxxPs2uEBIDE,The English Concert;Trevor Pinnock,Happy Christmas Instrumentals,"Noëls sur les instruments, H 531, 534: 1. Vous qui désirez sans fin",0,130306,False,0.366,0.0467,9,-20.623,1,0.0375,0.927,8.87e-05,0.194,0.35,81.945,3,british
7BeMCT0fSzuBOABu1B3I8t,Big Joe Turner,Big Joe Rides Again,Switching in the Kitchen,27,220893,False,0.516,0.336,6,-12.105,1,0.187,0.68,0.0,0.314,0.77,161.747,4,rockabilly
7M6HUMTLYk36ThEK9G5QpN,Hania Rani;Dobrawa Czocher,Weihnachten Klassik 2022,Jezus Malusieńki (Reworked by Hania Rani & Dobrawa Czocher),0,256644,False,0.296,0.168,7,-21.006,0,0.0349,0.782,0.934,0.136,0.074,73.466,3,ambient
3QI2FbgxMG42vJjqNEHOP3,O Rappa,7 Vezes,Em busca do porrão - Versão 2,47,312280,True,0.652,0.57,5,-9.013,0,0.0259,0.638,0.00815,0.154,0.78,92.978,4,alt-rock
7sSYkaAXRgnzoQYrGgrvlX,Madan Mohan;Lata Mangeshkar;Udit Narayan;Javed Akhtar,Veer - Zaara,Yeh Hum Aa Gaye Hain Kahaan,54,343066,False,0.48,0.753,5,-7.33,0,0.0454,0.347,0.000335,0.315,0.462,90.027,4,indian
5EjVRbQFSLYyeNLlO7qGLY,Anirudh Ravichander;Dhanush,Velai Illa Pattadhaari (Original Motion Picture Soundtrack),What a Karavaad,58,267942,False,0.431,0.794,6,-5.78,0,0.428,0.0759,0.0,0.85,0.448,75.028,4,hip-hop
1fgDQdYHuJTay56xowS9Mq,Bandit,Warsaw,New Rochelle,14,31533,True,0.307,0.998,11,-3.373,0,0.247,0.000168,0.0629,0.146,0.271,140.512,1,grindcore
68MSCSP7Y6PnzXcW1IlN7G,Eruption,4 Hits: Eruption,One Way Ticket,62,213200,False,0.719,0.732,1,-9.227,0,0.0408,0.319,6.51e-06,0.0745,0.96,123.569,4,disco
2dZyyYHUQRX1l4leKllCzM,Nat King Cole,Christmas Dinner,The Christmas Song (Merry Christmas To You),0,192160,False,0.32,0.21,6,-15.231,1,0.0345,0.92,8.01e-05,0.138,0.208,73.196,5,jazz
1ryH3lEGX8dn6YhpJvp1YF,Paul Simon,12 Days of Christmas 2022,Getting Ready For Christmas Day,0,245506,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,3,rock
2pkHL5CQzguxHbomLhziwH,Ella Fitzgerald,Holiday Favorites 2022,Frosty The Snowman,0,131733,False,0.579,0.502,8,-7.57,1,0.0513,0.733,0.0,0.281,0.836,76.783,4,blues
5fdr0qZcygx9NFbIhFDcaH,Stand Here Alone,Melodichildish,Anak Jaman,38,229973,False,0.579,0.945,2,-2.494,1,0.0385,0.00421,8.75e-06,0.102,0.667,116.033,4,punk
0KeeKjwx7JqeHlQjXnHpL9,Francisca Valenzuela,SALÚ,SALÚ,39,200453,False,0.706,0.868,7,-3.746,1,0.0267,0.00358,0.0,0.317,0.767,129.975,4,electronic
5dAMXZx98EA6x3MiqGt2DY,Catupecu Machu,Cuentos Decapitados,Perfectos Cromosomas,41,219480,False,0.608,0.942,11,-3.401,1,0.0696,0.0235,0.000188,0.119,0.46,143.979,3,punk
7gu0zaym9C9Kp1va4ZeYXR,creamy,Tell Me Why I'm Waiting,Tell Me Why I'm Waiting,59,139357,False,0.76,0.207,11,-13.359,0,0.0809,0.523,0.11,0.103,0.199,124.955,4,chill
0mzsFaWpLSJZVmKLiMCDQY,Lorne Balfe,The Best Classical Playlist,"Hand in Hand - From ""Black Widow""/Score",0,166546,False,0.166,0.127,0,-18.562,0,0.0349,0.969,0.945,0.0361,0.0682,172.025,4,british
622TQRdxU1ELBgpEkkn1SS,The New Mastersounds,Breaks from the Border,On the Border,20,251186,False,0.78,0.934,11,-4.843,0,0.0426,0.118,0.738,0.0588,0.879,102.038,4,afrobeat
465eCPwUAz2qz7IdQaxUui,Nas,King's Disease II,Rare,55,206777,True,0.498,0.851,8,-5.496,1,0.326,0.132,4.21e-06,0.529,0.518,78.025,4,hardcore
1mKn5hUaKv6R4DSLB3i4Z2,Annie Lennox,Christmas Vibes But Not Christmas Songs,In The Bleak Midwinter,0,210840,False,0.322,0.189,0,-13.902,1,0.0331,0.774,0.0,0.108,0.158,141.791,4,singer-songwriter
5OwHirCtBhazW8Jya9MC0J,Québec Redneck Bluegrass Project,Royale Réguine,Van de loup,42,176080,False,0.813,0.7,6,-6.659,0,0.0443,0.582,2.13e-06,0.193,0.879,113.87,4,punk
7rXDc2ImBGwcypUFbNqbFB,Sidhu Moose Wala;Byg Byrd,"Dollar (From ""Dakuaan Da Munda"")","Dollar - From ""Dakuaan Da Munda""",64,157516,False,0.612,0.829,9,-4.225,1,0.0583,0.0606,0.0,0.38,0.694,94.961,4,hip-hop
03r29RsAupsanSGQJwr63j,Disciples,EDM Hits,On My Mind,0,185493,False,0.745,0.845,0,-4.028,0,0.045,0.0826,3.31e-05,0.0577,0.783,122.053,4,groove
6L9xqaNVFf0tt9l5OxO7vX,Official HIGE DANdism,One-Man Tour 2021-2022 -Editorial-@Saitama Super Arena (LIVE),No Doubt - LIVE,21,246080,False,0.349,0.955,11,-4.87,0,0.35,0.0286,0.0,0.393,0.442,167.104,4,j-rock
7AiUG3LelStERLJbmEBXjd,Vaudou Game,Tata fatiguée,Tata fatiguée,17,223350,False,0.76,0.667,8,-6.134,0,0.0536,0.306,0.000189,0.089,0.946,109.774,4,afrobeat
3jetknHglwkZaqJTlHuuav,Celtic Thunder,Legacy (Vol. 1),Ireland's Call,20,190066,False,0.284,0.502,2,-7.693,1,0.0312,0.574,2.33e-05,0.134,0.494,148.888,3,opera
1lCJLfGgrVHP0BzGh2FoE5,Porsche Love,Genesis,Wish You Well,50,95027,False,0.607,0.466,3,-11.051,0,0.0631,0.0751,0.0,0.229,0.175,97.025,4,sad
1Pvmzboyxwp1rOVYqwKIgU,Guns N' Roses,Hard Skool,Hard Skool,60,221892,False,0.364,0.974,11,-1.797,1,0.0699,7.11e-05,0.0899,0.176,0.525,166.053,4,hard-rock
2TjNLyK7wvb3gr5c1vXcUS,Project AER;v i v,How Are You? I'm Okay,Not Alone: I'm Here For You,5,131499,False,0.714,0.0593,8,-22.9,1,0.0389,0.951,0.952,0.0753,0.0663,116.992,4,ambient
3DfO1b2g7RSiizwFQfCg1A,The Peep Tempel,Tales,Carol,38,236480,True,0.426,0.807,0,-5.276,0,0.0405,0.013,4.74e-05,0.105,0.425,76.371,4,garage
2l2zYplvdjpRDEAmoHKX0t,Charly Lownoise & Mental Theo,The Best Of Charly Lownoise & Mental Theo,Just Can't Get Enough - Radio Edit,20,254533,False,0.531,0.997,5,-4.509,1,0.0504,0.101,3.39e-05,0.957,0.458,138.011,4,happy
1a1wB12w5qTXLvz6et9ohH,Omoinotake,モラトリアム,モラトリアム,50,287384,False,0.564,0.688,5,-3.805,1,0.055,0.254,0.0,0.322,0.448,156.08,4,j-pop
40z4EMfyGwTp5Tk48mu7Os,Charlie Puth,Music for Rainy Days,One Call Away,0,194453,False,0.667,0.613,1,-5.353,1,0.0345,0.4,0.0,0.115,0.472,91.024,4,dance
453sNAmiyjCqcJQn9cOjUA,Alejandro Sanz,Halloween 2022 Pop Vol. 2,No Tengo Nada,0,225599,False,0.534,0.614,10,-6.69,1,0.0406,0.557,0.0,0.199,0.238,147.739,4,latin
63OFKbMaZSDZ4wtesuuq6f,Steppenwolf,Steppenwolf,Born To Be Wild,73,210373,False,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,psych-rock
1tpTV7D5TwPBKgb2JaciMm,SLANDER;Alok;Dylan Matthew,Love Is Gone - Alok Remix,Love Is Gone - Alok Remix,56,137124,False,0.626,0.787,6,-6.102,1,0.0461,0.0554,1.51e-05,0.0995,0.386,129.972,4,dubstep
2S0VcTxcNm44R3TyoIcUup,Ícaro e Gilmar,Sextou BB 4 Completo (Ao Vivo em Goiânia),Pede Pra Voltar (Ao Vivo),51,179761,False,0.484,0.698,2,-4.245,1,0.0299,0.677,0.0,0.435,0.74,105.917,4,sertanejo
0QIl44u6TbQQwwLPh9KekA,T.K. Soul,Southern Soul Royalty,I Wanna Hold My Baby,37,237010,False,0.667,0.451,1,-6.374,1,0.0529,0.602,0.000261,0.0994,0.657,78.038,4,blues
6preZS0pC2OdHPZAOwcoM9,Pritam;Arijit Singh;Antara Mitra;Nikhil D'Souza,The Sky Is Pink,Dil Hi Toh Hai,53,280496,False,0.482,0.694,0,-5.368,1,0.042,0.452,0.0,0.11,0.573,90.196,4,indian
4zrKPIygugUDKGFEjVwpSB,Official HIGE DANdism,Subtitle,Subtitle,53,305509,False,0.649,0.683,6,-6.49,1,0.0424,0.0313,0.0,0.118,0.381,130.0,4,anime
7y4wECa98r7Q5asLVLpRPU,Andy & Lucas;Abraham Mateo;Lérica,Son de Amores (V20.0),Son de Amores (V20.0),62,178661,False,0.689,0.815,7,-4.55,1,0.0972,0.149,0.0,0.23,0.701,92.988,4,spanish
1uzQqTxYfq7VUP0pJnQAbb,Electroqute,Fravak,Mehr,0,197774,False,0.568,0.942,0,-4.932,1,0.0749,0.00116,1.45e-05,0.0904,0.509,157.086,4,iranian
0oXI8lgAbT3XNDhUb7wtd5,Piyush Mishra,Gulaal,Duniya,33,407613,False,0.34,0.511,10,-11.193,1,0.0969,0.837,0.0,0.107,0.284,172.981,3,folk
2hT2rFSGAT32FZoWj2knxq,Manjari,Hits of Manjari,"Nira Thinkale - From ""My Big Father""",18,275587,False,0.618,0.548,7,-6.96,1,0.0305,0.687,0.0,0.15,0.502,144.081,3,malay
5By9kswZj7izK0iGLeEkJJ,Jefferson & Suellen,Profetiza (Ao vivo),Profetiza - Ao vivo,40,292624,False,0.443,0.777,7,-4.511,1,0.0414,0.0992,0.0,0.14,0.218,137.784,4,gospel
6Hp8Wt5uIsnVeblMpVss1j,Ricky Rich;A Boogie Wit da Hoodie,It's You - Fresh Hits,Habibi,0,162990,True,0.723,0.545,4,-6.26,0,0.049,0.0631,0.0,0.297,0.341,117.885,4,swedish
5fV4Y8X5c4sIHouyq7E5gA,HIM,Razorblade Romance / Deep Shadows & Brilliant Highlights,Join Me - Razorblade Mix,49,216733,False,0.637,0.673,8,-6.966,0,0.0297,0.0164,2.35e-05,0.115,0.588,113.795,4,goth
0zjORbo98bRxMmyS3wzeKW,Chicane;Bryan Adams,Twenty,Don't Give Up,49,210786,False,0.644,0.72,10,-9.635,0,0.0419,0.00145,0.504,0.0839,0.53,132.017,4,disco
4ZbQvhuML79GPnoxloXE0j,Lookas;Krewella;WE ARE FURY,Lucid (The Remixes),Alarm - WE ARE FURY Remix,49,187431,False,0.585,0.65,1,-5.092,0,0.0467,0.033,0.0,0.139,0.205,146.126,4,electronic
6YJmFcuQdTUxGMYrfrLn2w,We The Kings;Olivia Holt,Sad Song (Rj Remix) [feat. Olivia Holt],Sad Song (Rj Remix) [feat. Olivia Holt],21,239789,False,0.577,0.843,1,-4.692,1,0.101,0.0707,0.0,0.109,0.771,99.91,4,piano
35dAxGHMKp6aMM3PFelOzG,Lizzo,Evergreen,2 Be Loved (Am I Ready),2,187107,False,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,4,hip-hop
3VBXcradZOCVLaAh7FIcSi,Lady Gaga;Colby O'Donis,Halloween Party Canzoni per Bambini 2022,Just Dance,0,244055,False,0.813,0.74,1,-4.668,0,0.0327,0.0318,1.43e-05,0.166,0.699,118.976,4,dance
27PMfkqCDTFIcjQI6ljudK,GeoM;Marc Philippe,Back to You / the Compilation,Back to You - Marc Philippe Remix,49,225371,False,0.764,0.761,1,-7.006,0,0.036,0.176,0.0938,0.0671,0.605,120.977,4,groove
0W24JKOTS0dFgphHVP1Vc6,Sajeer Koppam,Ente Valapottugal,Ente Valapottugal,42,275373,False,0.256,0.442,0,-13.337,1,0.0652,0.698,0.0,0.118,0.241,87.152,4,malay
0GPpE23osh7S4kW2xZ55aV,Asef Akbari,Wet And Warm,Women,0,369463,False,0.259,0.197,0,-20.717,0,0.0376,0.816,0.906,0.0781,0.0378,90.128,4,iranian
7Lbp0AizgtTGyQyRyJOm7f,Eason Chan,情歌集10 壓軸篇,一絲不掛,35,241706,False,0.516,0.545,1,-7.837,0,0.0296,0.722,0.0,0.159,0.534,143.99,3,cantopop
5DUAKXpyv3nL50PnAQbPS0,Get Dead,Tall Cans & Loose Ends,Fuck You,36,169266,True,0.608,0.917,11,-5.341,1,0.0601,0.236,0.0,0.13,0.936,117.875,4,punk
3sS3krMEoOsTSAPNtsTobt,Jesus Culture;Chris Quilala,Let It Echo (Live),Miracles - Live,49,518679,False,0.375,0.681,2,-7.758,1,0.0404,0.00122,0.00265,0.632,0.0676,143.885,4,world-music
5WXezeBcPemshsXjMCyi9b,Ankur Tewari;The Ghalat Family,Side B,Yaaron,42,252813,False,0.691,0.675,6,-5.771,0,0.033,0.217,0.0,0.114,0.634,102.031,4,indie-pop
5KKDgrEcyMPbmKrfLZyqqv,Scooter,The Only One,The Only One,21,212503,False,0.502,0.969,9,-5.238,0,0.0892,0.0013,9.41e-05,0.134,0.29,134.941,4,happy
2KXPjCIpLgd59z7KSxVzh0,Julie Andrews;Charmian Carr;Heather Menzies;Nicholas Hammond;Duane Chase;Angela Cartwright;Debbie Turner;Kym Karath,The Sound Of Music (Original Soundtrack Recording),The Lonely Goatherd,51,192800,False,0.678,0.255,0,-11.409,1,0.0532,0.829,0.0,0.0902,0.604,100.317,4,show-tunes
6iaG4YXLAafWpczBnMFKVC,Tre Oh Fie,For My Hand,For My Hand,17,143200,False,0.678,0.716,8,-8.448,1,0.0653,0.0428,0.00264,0.194,0.536,150.064,4,club
6XY21Bsl4eMw8yCDyOi28g,LUVRE47,L BLATT,JUNGLEBOYS,39,155880,True,0.94,0.659,10,-6.814,0,0.0581,0.00203,1.14e-06,0.0842,0.54,138.019,4,german
5QtYpmSLuPjQQNXAZNqOnC,Marcin Siegienczuk,Kiedyś To Było,Kiedyś To Było,32,223000,False,0.675,0.951,11,-3.98,0,0.0932,0.0385,0.0,0.353,0.961,137.968,4,disco
5w3gA8oGndl475y4xICRYF,Jack Harlow,The Hip Hop Collection,Dua Lipa,0,135053,True,0.833,0.652,11,-6.942,1,0.0762,0.00161,0.0985,0.106,0.405,158.022,4,hip-hop
5x7FKrpE3JBVbOSQ9O7cSn,Ann Clue,Six For Gold,Six For Gold,45,301440,False,0.813,0.66,9,-10.997,1,0.0751,0.0112,0.631,0.261,0.616,125.009,4,techno
1GPRgnSUZcUe6xWG1fJwwy,Mattos Nascimento,Harpa Cristã,Que Mudança,42,159764,False,0.578,0.334,7,-9.627,1,0.0286,0.0162,3.88e-06,0.294,0.698,175.282,4,gospel
5GA1ijnbqpmvPGtJANZZan,Şam,47 Mixtape,İHTİRAS,38,162432,True,0.624,0.49,8,-10.86,1,0.333,0.266,0.0,0.127,0.494,129.377,4,turkish
6jWp894FQdLITbdZFZrUq7,Surf Curse,Top of the Rock,Sugar,0,162880,False,0.606,0.696,6,-5.153,1,0.0613,0.122,0.000188,0.157,0.68,121.347,4,indie
0UQAkAVNk3tubJYlOHyG3q,He Is We;Owl City,My Forever,All About Us,57,206173,False,0.44,0.547,4,-5.26,1,0.027,0.168,0.0,0.117,0.365,172.227,4,punk-rock
6FnxzPxqaAhMupLYlZtRFG,Kvatro,XV лет. Посвящение женщине. Часть 3,Виноградная косточка,6,196000,False,0.722,0.603,10,-7.995,1,0.0411,0.443,2.87e-06,0.0987,0.753,146.013,4,romance
7pPhKV991VkEc2oGCV7eSD,Roy Davis Jr.,Michael,Michael - Love From San Francisco Dub,32,342800,False,0.879,0.703,3,-9.379,1,0.0387,0.00318,0.0244,0.0563,0.967,125.006,4,chicago-house
5uYHDSKVHfHxBLgYf4H6SH,Arijit Singh,Darlings (Original Motion Picture Soundtrack),La Ilaaj,67,264915,False,0.568,0.511,9,-8.57,1,0.0351,0.119,0.0,0.123,0.134,117.972,4,pop-film
5DVAtP5U4v22AUwjii0bvx,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),"Theme from ""The Addams Family""",0,84000,False,0.717,0.673,5,-4.645,1,0.251,0.801,0.0161,0.0214,0.963,60.799,4,children
48pG4x2MWZUsBhqbl0y8eN,Amy Liz,Kid Hits,Goin' to the Zoo,43,195413,False,0.649,0.296,0,-13.258,1,0.199,0.777,0.0,0.133,0.745,89.56,4,kids
